# Volume points
  17.46863    0.15107   0.15094   0.15017   0.14760   0.14222   0.13364   0.12185   0.10702   0.08935   0.06905   0.04633   0.02136  -0.00570  -0.03470  -0.06553  -0.09805  -0.13219  -0.16783  -0.20492  -0.24336  -0.28310  -0.32407  -0.36622  -0.40950  -0.45386
  17.50473    0.14657   0.14642   0.14564   0.14304   0.13762   0.12899   0.11715   0.10226   0.08453   0.06418   0.04140   0.01637  -0.01074  -0.03980  -0.07068  -0.10326  -0.13744  -0.17314  -0.21027  -0.24876  -0.28854  -0.32956  -0.37175  -0.41507  -0.45947
  17.54083    0.14217   0.14202   0.14121   0.13859   0.13313   0.12445   0.11256   0.09761   0.07982   0.05941   0.03657   0.01148  -0.01569  -0.04480  -0.07573  -0.10837  -0.14260  -0.17835  -0.21554  -0.25408  -0.29391  -0.33497  -0.37721  -0.42058  -0.46502
  17.57693    0.13788   0.13772   0.13690   0.13425   0.12875   0.12002   0.10807   0.09307   0.07522   0.05475   0.03185   0.00670  -0.02053  -0.04970  -0.08069  -0.11338  -0.14768  -0.18348  -0.22072  -0.25931  -0.29919  -0.34031  -0.38260  -0.42601  -0.47051
  17.61303    0.13369   0.13352   0.13269   0.13002   0.12448   0.11570   0.10370   0.08863   0.07073   0.05019   0.02723   0.00202  -0.02527  -0.05451  -0.08556  -0.11831  -0.15266  -0.18852  -0.22581  -0.26446  -0.30440  -0.34557  -0.38791  -0.43138  -0.47592
  17.64913    0.12961   0.12943   0.12858   0.12589   0.12031   0.11149   0.09943   0.08431   0.06634   0.04574   0.02271  -0.00256  -0.02992  -0.05921  -0.09032  -0.12313  -0.15755  -0.19347  -0.23082  -0.26953  -0.30952  -0.35075  -0.39315  -0.43667  -0.48127
  17.68523    0.12562   0.12545   0.12458   0.12186   0.11625   0.10738   0.09526   0.08008   0.06205   0.04139   0.01830  -0.00704  -0.03446  -0.06382  -0.09500  -0.12787  -0.16235  -0.19833  -0.23574  -0.27451  -0.31457  -0.35585  -0.39831  -0.44189  -0.48655
  17.72133    0.12175   0.12157   0.12069   0.11794   0.11229   0.10337   0.09120   0.07596   0.05786   0.03714   0.01398  -0.01142  -0.03891  -0.06834  -0.09958  -0.13252  -0.16706  -0.20311  -0.24058  -0.27941  -0.31953  -0.36088  -0.40340  -0.44704  -0.49176
  17.75743    0.11797   0.11778   0.11690   0.11413   0.10844   0.09947   0.08724   0.07194   0.05378   0.03299   0.00976  -0.01571  -0.04326  -0.07276  -0.10406  -0.13707  -0.17168  -0.20780  -0.24534  -0.28424  -0.32442  -0.36583  -0.40842  -0.45213  -0.49691
  17.79353    0.11429   0.11410   0.11321   0.11041   0.10469   0.09567   0.08338   0.06802   0.04980   0.02894   0.00565  -0.01989  -0.04752  -0.07708  -0.10846  -0.14154  -0.17621  -0.21240  -0.25001  -0.28898  -0.32923  -0.37071  -0.41336  -0.45714  -0.50198
  17.82963    0.11071   0.11052   0.10961   0.10680   0.10104   0.09197   0.07963   0.06420   0.04591   0.02499   0.00163  -0.02398  -0.05168  -0.08132  -0.11276  -0.14591  -0.18066  -0.21692  -0.25460  -0.29364  -0.33396  -0.37551  -0.41823  -0.46208  -0.50699
  17.86573    0.10723   0.10704   0.10612   0.10329   0.09749   0.08837   0.07597   0.06048   0.04213   0.02113  -0.00230  -0.02798  -0.05575  -0.08546  -0.11698  -0.15020  -0.18502  -0.22135  -0.25911  -0.29822  -0.33861  -0.38024  -0.42303  -0.46695  -0.51194
  17.90183    0.10385   0.10365   0.10273   0.09987   0.09404   0.08487   0.07241   0.05686   0.03844   0.01737  -0.00613  -0.03188  -0.05972  -0.08951  -0.12110  -0.15440  -0.18930  -0.22570  -0.26353  -0.30272  -0.34319  -0.38489  -0.42776  -0.47175  -0.51681
  17.93793    0.10056   0.10036   0.09943   0.09656   0.09068   0.08147   0.06895   0.05334   0.03485   0.01371  -0.00986  -0.03569  -0.06361  -0.09346  -0.12514  -0.15851  -0.19348  -0.22997  -0.26787  -0.30714  -0.34769  -0.38946  -0.43241  -0.47648  -0.52162
  17.97403    0.09737   0.09717   0.09623   0.09334   0.08743   0.07816   0.06559   0.04991   0.03135   0.01014  -0.01350  -0.03941  -0.06740  -0.09733  -0.12908  -0.16254  -0.19759  -0.23415  -0.27214  -0.31148  -0.35211  -0.39396  -0.43699  -0.48114  -0.52636
  18.01013    0.09427   0.09407   0.09313   0.09021   0.08426   0.07495   0.06232   0.04658   0.02795   0.00667  -0.01705  -0.04303  -0.07110  -0.10111  -0.13294  -0.16648  -0.20161  -0.23825  -0.27632  -0.31574  -0.35645  -0.39839  -0.44150  -0.48572  -0.53103
  18.04623    0.09126   0.09106   0.09012   0.08718   0.08120   0.07183   0.05915   0.04334   0.02464   0.00329  -0.02051  -0.04657  -0.07471  -0.10481  -0.13672  -0.17033  -0.20554  -0.24227  -0.28042  -0.31992  -0.36072  -0.40274  -0.44593  -0.49024  -0.53563
  18.08233    0.08835   0.08815   0.08721   0.08425   0.07823   0.06881   0.05606   0.04019   0.02142  -0.00000  -0.02388  -0.05001  -0.07824  -0.10841  -0.14040  -0.17410  -0.20940  -0.24620  -0.28444  -0.32403  -0.36491  -0.40701  -0.45029  -0.49469  -0.54017
  18.11843    0.08553   0.08533   0.08438   0.08141   0.07535   0.06588   0.05308   0.03713   0.01830  -0.00320  -0.02715  -0.05337  -0.08167  -0.11193  -0.14401  -0.17778  -0.21317  -0.25006  -0.28838  -0.32806  -0.36902  -0.41122  -0.45458  -0.49907  -0.54464
  18.15454    0.08280   0.08260   0.08165   0.07866   0.07256   0.06305   0.05018   0.03417   0.01526  -0.00631  -0.03034  -0.05663  -0.08502  -0.11536  -0.14752  -0.18139  -0.21685  -0.25383  -0.29224  -0.33201  -0.37306  -0.41535  -0.45880  -0.50338  -0.54903
  18.19064    0.08016   0.07996   0.07901   0.07600   0.06986   0.06030   0.04737   0.03130   0.01232  -0.00933  -0.03344  -0.05981  -0.08829  -0.11871  -0.15095  -0.18491  -0.22046  -0.25753  -0.29603  -0.33588  -0.37703  -0.41940  -0.46295  -0.50762  -0.55337
  18.22674    0.07760   0.07741   0.07646   0.07343   0.06726   0.05764   0.04466   0.02851   0.00946  -0.01227  -0.03645  -0.06291  -0.09146  -0.12197  -0.15430  -0.18834  -0.22399  -0.26115  -0.29973  -0.33968  -0.38092  -0.42339  -0.46703  -0.51179  -0.55763
  18.26284    0.07514   0.07495   0.07399   0.07095   0.06474   0.05507   0.04203   0.02582   0.00669  -0.01511  -0.03938  -0.06592  -0.09456  -0.12515  -0.15757  -0.19170  -0.22743  -0.26468  -0.30336  -0.34340  -0.38473  -0.42730  -0.47103  -0.51589  -0.56183
  18.29894    0.07276   0.07258   0.07162   0.06855   0.06231   0.05260   0.03949   0.02321   0.00401  -0.01787  -0.04222  -0.06884  -0.09757  -0.12825  -0.16076  -0.19497  -0.23080  -0.26814  -0.30692  -0.34705  -0.38848  -0.43113  -0.47496  -0.51992  -0.56595
  18.33504    0.07047   0.07029   0.06933   0.06625   0.05997   0.05020   0.03703   0.02069   0.00141  -0.02054  -0.04497  -0.07168  -0.10049  -0.13126  -0.16386  -0.19817  -0.23409  -0.27152  -0.31039  -0.35062  -0.39214  -0.43490  -0.47883  -0.52388  -0.57001
  18.37114    0.06827   0.06809   0.06713   0.06403   0.05772   0.04790   0.03467   0.01825  -0.00110  -0.02313  -0.04764  -0.07443  -0.10333  -0.13419  -0.16688  -0.20129  -0.23730  -0.27483  -0.31379  -0.35412  -0.39574  -0.43859  -0.48262  -0.52777  -0.57401
  18.40724    0.06614   0.06597   0.06502   0.06190   0.05555   0.04568   0.03238   0.01590  -0.00352  -0.02564  -0.05023  -0.07711  -0.10610  -0.13705  -0.16983  -0.20432  -0.24043  -0.27805  -0.31712  -0.35754  -0.39926  -0.44221  -0.48634  -0.53160  -0.57793
  18.44334    0.06411   0.06394   0.06298   0.05985   0.05346   0.04354   0.03019   0.01363  -0.00587  -0.02806  -0.05274  -0.07970  -0.10878  -0.13982  -0.17269  -0.20728  -0.24348  -0.28120  -0.32036  -0.36089  -0.40271  -0.44576  -0.48999  -0.53535  -0.58179
  18.47944    0.06215   0.06199   0.06104   0.05788   0.05146   0.04149   0.02807   0.01145  -0.00813  -0.03040  -0.05516  -0.08221  -0.11138  -0.14251  -0.17548  -0.21016  -0.24646  -0.28428  -0.32354  -0.36416  -0.40608  -0.44924  -0.49357  -0.53904  -0.58558
  18.51554    0.06028   0.06012   0.05917   0.05600   0.04954   0.03952   0.02604   0.00934  -0.01031  -0.03266  -0.05751  -0.08464  -0.11390  -0.14512  -0.17818  -0.21296  -0.24936  -0.28728  -0.32664  -0.36736  -0.40938  -0.45264  -0.49708  -0.54265  -0.58930
  18.55164    0.05849   0.05833   0.05739   0.05420   0.04770   0.03763   0.02409   0.00732  -0.01240  -0.03484  -0.05977  -0.08700  -0.11634  -0.14766  -0.18081  -0.21569  -0.25218  -0.29020  -0.32966  -0.37049  -0.41262  -0.45598  -0.50052  -0.54620  -0.59296
  18.58774    0.05678   0.05663   0.05569   0.05248   0.04595   0.03582   0.02222   0.00538  -0.01442  -0.03694  -0.06196  -0.08927  -0.11871  -0.15012  -0.18337  -0.21834  -0.25493  -0.29305  -0.33262  -0.37355  -0.41578  -0.45924  -0.50390  -0.54968  -0.59654
  18.62384    0.05515   0.05500   0.05406   0.05084   0.04427   0.03409   0.02042   0.00352  -0.01636  -0.03896  -0.06406  -0.09146  -0.12099  -0.15250  -0.18584  -0.22092  -0.25761  -0.29583  -0.33549  -0.37653  -0.41886  -0.46244  -0.50720  -0.55309  -0.60006
  18.65994    0.05360   0.05346   0.05252   0.04928   0.04267   0.03244   0.01871   0.00174  -0.01822  -0.04091  -0.06609  -0.09358  -0.12320  -0.15480  -0.18825  -0.22342  -0.26021  -0.29853  -0.33830  -0.37944  -0.42188  -0.46556  -0.51043  -0.55643  -0.60351
  18.69604    0.05213   0.05199   0.05106   0.04780   0.04116   0.03087   0.01708   0.00003  -0.02000  -0.04277  -0.06804  -0.09562  -0.12534  -0.15703  -0.19057  -0.22584  -0.26274  -0.30116  -0.34104  -0.38228  -0.42483  -0.46862  -0.51359  -0.55970  -0.60690
  18.73214    0.05074   0.05060   0.04967   0.04640   0.03972   0.02938   0.01552  -0.00160  -0.02171  -0.04456  -0.06992  -0.09759  -0.12740  -0.15919  -0.19283  -0.22820  -0.26519  -0.30372  -0.34370  -0.38505  -0.42770  -0.47160  -0.51669  -0.56291  -0.61022
  18.76824    0.04942   0.04929   0.04837   0.04508   0.03835   0.02796   0.01404  -0.00315  -0.02334  -0.04627  -0.07172  -0.09948  -0.12938  -0.16127  -0.19501  -0.23048  -0.26757  -0.30621  -0.34629  -0.38775  -0.43051  -0.47452  -0.51971  -0.56605  -0.61347
  18.80434    0.04818   0.04806   0.04713   0.04383   0.03707   0.02662   0.01264  -0.00463  -0.02489  -0.04791  -0.07345  -0.10130  -0.13129  -0.16328  -0.19711  -0.23268  -0.26988  -0.30862  -0.34881  -0.39037  -0.43325  -0.47737  -0.52267  -0.56912  -0.61665
  18.84044    0.04701   0.04690   0.04598   0.04265   0.03586   0.02536   0.01131  -0.00603  -0.02637  -0.04947  -0.07510  -0.10304  -0.13313  -0.16521  -0.19915  -0.23482  -0.27212  -0.31096  -0.35126  -0.39293  -0.43591  -0.48014  -0.52556  -0.57212  -0.61977
  18.87654    0.04592   0.04581   0.04490   0.04155   0.03472   0.02417   0.01006  -0.00735  -0.02778  -0.05097  -0.07668  -0.10471  -0.13490  -0.16707  -0.20111  -0.23688  -0.27429  -0.31324  -0.35364  -0.39542  -0.43851  -0.48285  -0.52838  -0.57506  -0.62282
  18.91264    0.04490   0.04480   0.04389   0.04053   0.03366   0.02305   0.00887  -0.00861  -0.02911  -0.05238  -0.07818  -0.10631  -0.13659  -0.16886  -0.20300  -0.23887  -0.27639  -0.31544  -0.35595  -0.39784  -0.44104  -0.48549  -0.53114  -0.57792  -0.62580
  18.94875    0.04396   0.04386   0.04296   0.03958   0.03267   0.02201   0.00777  -0.00979  -0.03038  -0.05373  -0.07962  -0.10784  -0.13821  -0.17058  -0.20482  -0.24080  -0.27841  -0.31757  -0.35819  -0.40019  -0.44350  -0.48807  -0.53382  -0.58072  -0.62872
  18.98485    0.04309   0.04300   0.04210   0.03870   0.03175   0.02104   0.00673  -0.01090  -0.03157  -0.05500  -0.08098  -0.10929  -0.13976  -0.17223  -0.20657  -0.24265  -0.28037  -0.31964  -0.36036  -0.40247  -0.44590  -0.49057  -0.53644  -0.58346  -0.63157
  19.02095    0.04229   0.04220   0.04131   0.03789   0.03090   0.02014   0.00576  -0.01194  -0.03268  -0.05621  -0.08227  -0.11068  -0.14124  -0.17381  -0.20825  -0.24443  -0.28226  -0.32163  -0.36247  -0.40469  -0.44822  -0.49301  -0.53900  -0.58613  -0.63435
  19.05705    0.04156   0.04148   0.04059   0.03716   0.03013   0.01931   0.00487  -0.01291  -0.03373  -0.05734  -0.08350  -0.11199  -0.14265  -0.17532  -0.20986  -0.24615  -0.28408  -0.32356  -0.36450  -0.40683  -0.45048  -0.49538  -0.54148  -0.58873  -0.63707
  19.09315    0.04090   0.04083   0.03994   0.03649   0.02942   0.01855   0.00404  -0.01381  -0.03471  -0.05840  -0.08465  -0.11324  -0.14400  -0.17676  -0.21140  -0.24779  -0.28583  -0.32542  -0.36647  -0.40891  -0.45267  -0.49768  -0.54390  -0.59126  -0.63972
  19.12925    0.04032   0.04025   0.03936   0.03589   0.02878   0.01786   0.00329  -0.01464  -0.03562  -0.05940  -0.08574  -0.11442  -0.14527  -0.17814  -0.21288  -0.24937  -0.28752  -0.32721  -0.36837  -0.41092  -0.45479  -0.49992  -0.54625  -0.59373  -0.64231
  19.16535    0.03980   0.03974   0.03886   0.03537   0.02822   0.01723   0.00260  -0.01540  -0.03646  -0.06033  -0.08675  -0.11553  -0.14648  -0.17944  -0.21429  -0.25088  -0.28913  -0.32893  -0.37020  -0.41287  -0.45685  -0.50209  -0.54854  -0.59613  -0.64483
  19.20145    0.03935   0.03930   0.03842   0.03491   0.02772   0.01668   0.00198  -0.01609  -0.03724  -0.06119  -0.08770  -0.11657  -0.14762  -0.18068  -0.21563  -0.25233  -0.29068  -0.33059  -0.37197  -0.41474  -0.45884  -0.50420  -0.55076  -0.59847  -0.64728
  19.23755    0.03897   0.03892   0.03804   0.03451   0.02729   0.01619   0.00142  -0.01672  -0.03795  -0.06198  -0.08859  -0.11755  -0.14869  -0.18186  -0.21690  -0.25371  -0.29217  -0.33218  -0.37367  -0.41656  -0.46077  -0.50624  -0.55291  -0.60074  -0.64967
  19.27365    0.03865   0.03861   0.03774   0.03419   0.02692   0.01577   0.00094  -0.01728  -0.03859  -0.06271  -0.08941  -0.11846  -0.14970  -0.18296  -0.21811  -0.25502  -0.29359  -0.33371  -0.37531  -0.41830  -0.46262  -0.50821  -0.55500  -0.60294  -0.65199
  19.30975    0.03840   0.03837   0.03750   0.03393   0.02662   0.01541   0.00051  -0.01778  -0.03917  -0.06337  -0.09016  -0.11931  -0.15064  -0.18401  -0.21925  -0.25627  -0.29494  -0.33517  -0.37688  -0.41999  -0.46442  -0.51012  -0.55702  -0.60508  -0.65425
  19.34585    0.03822   0.03819   0.03733   0.03374   0.02639   0.01512   0.00016  -0.01821  -0.03968  -0.06397  -0.09085  -0.12009  -0.15152  -0.18498  -0.22033  -0.25745  -0.29623  -0.33657  -0.37839  -0.42160  -0.46615  -0.51196  -0.55898  -0.60716  -0.65644
  19.38195    0.03811   0.03808   0.03722   0.03361   0.02622   0.01490  -0.00014  -0.01858  -0.04013  -0.06451  -0.09147  -0.12081  -0.15234  -0.18590  -0.22135  -0.25857  -0.29745  -0.33790  -0.37983  -0.42315  -0.46781  -0.51374  -0.56087  -0.60917  -0.65857
  19.41805    0.03805   0.03804   0.03717   0.03354   0.02611   0.01474  -0.00037  -0.01888  -0.04052  -0.06498  -0.09203  -0.12146  -0.15309  -0.18675  -0.22230  -0.25963  -0.29861  -0.33917  -0.38120  -0.42464  -0.46941  -0.51545  -0.56270  -0.61111  -0.66063
  19.45415    0.03807   0.03806   0.03720   0.03354   0.02607   0.01464  -0.00053  -0.01913  -0.04084  -0.06539  -0.09253  -0.12205  -0.15378  -0.18753  -0.22319  -0.26062  -0.29971  -0.34037  -0.38252  -0.42607  -0.47095  -0.51710  -0.56447  -0.61299  -0.66263
  19.49025    0.03814   0.03814   0.03728   0.03360   0.02609   0.01460  -0.00064  -0.01931  -0.04110  -0.06573  -0.09297  -0.12258  -0.15440  -0.18826  -0.22401  -0.26155  -0.30075  -0.34152  -0.38377  -0.42743  -0.47242  -0.51869  -0.56617  -0.61481  -0.66456
  19.52635    0.03828   0.03828   0.03742   0.03373   0.02617   0.01462  -0.00068  -0.01942  -0.04130  -0.06602  -0.09334  -0.12305  -0.15497  -0.18892  -0.22478  -0.26241  -0.30172  -0.34259  -0.38496  -0.42872  -0.47383  -0.52021  -0.56780  -0.61656  -0.66643
  19.56245    0.03848   0.03849   0.03763   0.03391   0.02631   0.01471  -0.00066  -0.01948  -0.04144  -0.06624  -0.09365  -0.12346  -0.15547  -0.18952  -0.22548  -0.26322  -0.30263  -0.34361  -0.38608  -0.42996  -0.47518  -0.52167  -0.56938  -0.61825  -0.66823
  19.59855    0.03875   0.03876   0.03790   0.03416   0.02651   0.01485  -0.00058  -0.01948  -0.04151  -0.06641  -0.09391  -0.12380  -0.15591  -0.19006  -0.22612  -0.26396  -0.30348  -0.34457  -0.38714  -0.43113  -0.47646  -0.52306  -0.57088  -0.61987  -0.66997
  19.63465    0.03907   0.03909   0.03823   0.03447   0.02678   0.01506  -0.00045  -0.01941  -0.04153  -0.06651  -0.09410  -0.12409  -0.15629  -0.19054  -0.22670  -0.26465  -0.30426  -0.34546  -0.38814  -0.43224  -0.47768  -0.52440  -0.57233  -0.62143  -0.67164
  19.67075    0.03945   0.03948   0.03862   0.03483   0.02710   0.01532  -0.00025  -0.01929  -0.04149  -0.06655  -0.09424  -0.12432  -0.15661  -0.19096  -0.22722  -0.26527  -0.30499  -0.34629  -0.38908  -0.43329  -0.47884  -0.52567  -0.57371  -0.62293  -0.67326
  19.70685    0.03990   0.03993   0.03907   0.03526   0.02748   0.01565   0.00001  -0.01911  -0.04139  -0.06654  -0.09431  -0.12449  -0.15688  -0.19132  -0.22768  -0.26583  -0.30566  -0.34706  -0.38996  -0.43428  -0.47994  -0.52687  -0.57503  -0.62436  -0.67480
  19.74296    0.04040   0.04044   0.03958   0.03574   0.02792   0.01603   0.00032  -0.01887  -0.04123  -0.06647  -0.09433  -0.12460  -0.15708  -0.19163  -0.22808  -0.26633  -0.30626  -0.34777  -0.39078  -0.43520  -0.48097  -0.52802  -0.57629  -0.62573  -0.67629
  19.77906    0.04097   0.04101   0.04015   0.03628   0.02842   0.01647   0.00069  -0.01858  -0.04102  -0.06634  -0.09429  -0.12465  -0.15723  -0.19187  -0.22843  -0.26678  -0.30681  -0.34843  -0.39154  -0.43607  -0.48194  -0.52910  -0.57748  -0.62704  -0.67771
  19.81516    0.04159   0.04164   0.04077   0.03688   0.02897   0.01696   0.00112  -0.01823  -0.04075  -0.06615  -0.09419  -0.12464  -0.15732  -0.19205  -0.22871  -0.26716  -0.30730  -0.34902  -0.39224  -0.43687  -0.48286  -0.53013  -0.57862  -0.62828  -0.67907
  19.85126    0.04227   0.04232   0.04145   0.03754   0.02958   0.01751   0.00160  -0.01782  -0.04042  -0.06591  -0.09404  -0.12458  -0.15735  -0.19218  -0.22894  -0.26749  -0.30773  -0.34955  -0.39287  -0.43762  -0.48371  -0.53109  -0.57969  -0.62946  -0.68036
  19.88736    0.04300   0.04306   0.04219   0.03825   0.03025   0.01812   0.00214  -0.01736  -0.04004  -0.06561  -0.09383  -0.12446  -0.15732  -0.19225  -0.22911  -0.26776  -0.30810  -0.35003  -0.39345  -0.43830  -0.48450  -0.53199  -0.58070  -0.63058  -0.68159
  19.92346    0.04380   0.04386   0.04299   0.03902   0.03097   0.01878   0.00273  -0.01684  -0.03960  -0.06526  -0.09356  -0.12429  -0.15724  -0.19227  -0.22922  -0.26797  -0.30841  -0.35044  -0.39397  -0.43893  -0.48523  -0.53283  -0.58165  -0.63164  -0.68276
  19.95956    0.04465   0.04471   0.04384   0.03984   0.03175   0.01950   0.00338  -0.01627  -0.03911  -0.06485  -0.09324  -0.12406  -0.15711  -0.19223  -0.22928  -0.26813  -0.30867  -0.35080  -0.39444  -0.43949  -0.48591  -0.53361  -0.58253  -0.63264  -0.68387
  19.99566    0.04555   0.04562   0.04474   0.04072   0.03258   0.02027   0.00408  -0.01564  -0.03856  -0.06439  -0.09287  -0.12377  -0.15692  -0.19213  -0.22928  -0.26823  -0.30887  -0.35110  -0.39484  -0.44000  -0.48652  -0.53433  -0.58336  -0.63357  -0.68491
  20.03176    0.04651   0.04659   0.04570   0.04165   0.03346   0.02110   0.00484  -0.01496  -0.03796  -0.06388  -0.09244  -0.12344  -0.15667  -0.19198  -0.22922  -0.26827  -0.30901  -0.35134  -0.39518  -0.44045  -0.48707  -0.53498  -0.58413  -0.63445  -0.68589
  20.06786    0.04753   0.04761   0.04672   0.04264   0.03440   0.02197   0.00565  -0.01423  -0.03731  -0.06331  -0.09196  -0.12304  -0.15637  -0.19178  -0.22911  -0.26826  -0.30910  -0.35153  -0.39547  -0.44084  -0.48757  -0.53558  -0.58483  -0.63526  -0.68681
  20.10396    0.04860   0.04868   0.04778   0.04367   0.03539   0.02290   0.00651  -0.01344  -0.03661  -0.06269  -0.09142  -0.12260  -0.15602  -0.19152  -0.22895  -0.26819  -0.30913  -0.35166  -0.39570  -0.44118  -0.48800  -0.53612  -0.58548  -0.63601  -0.68767
  20.14006    0.04972   0.04980   0.04890   0.04476   0.03643   0.02388   0.00742  -0.01261  -0.03585  -0.06201  -0.09084  -0.12210  -0.15561  -0.19120  -0.22873  -0.26807  -0.30910  -0.35174  -0.39588  -0.44145  -0.48838  -0.53661  -0.58606  -0.63670  -0.68847
  20.17616    0.05089   0.05098   0.05008   0.04590   0.03752   0.02491   0.00838  -0.01172  -0.03504  -0.06129  -0.09020  -0.12155  -0.15515  -0.19084  -0.22846  -0.26789  -0.30902  -0.35175  -0.39600  -0.44167  -0.48870  -0.53703  -0.58659  -0.63733  -0.68920
