# temperature    1.000000000000000
#    0.000046098629690   -0.003653213161429    0.108156663384430   -1.417762226320878    6.942873301642509
  17.035421195840680    0.000000000000000
  18.122470597054591    0.000000100000000
  19.254807305049955    0.000000300000000
  20.433355550577456    0.000000700000000
  21.659039564387733    0.000000500000000
  22.932783577231394    0.000296800000000
  24.255511819859098    0.010172200000000


# temperature    2.000000000000000
#    0.000168099889863   -0.013313514325089    0.393936511790575   -5.161159767006107   25.262061668624817
  17.035421195840680    0.000003700000000
  18.122470597054591    0.000009000000000
  19.254807305049955    0.000018300000000
  20.433355550577456    0.000026300000000
  21.659039564387733    0.000023800000000
  22.932783577231394    0.001472600000000
  24.255511819859098    0.038059300000000


# temperature    3.000000000000000
#    0.000363717736522   -0.028810062736260    0.852566020917885  -11.171080133276890   54.683811182585728
  17.035421195840680    0.000026000000000
  18.122470597054591    0.000047000000000
  19.254807305049955    0.000079100000000
  20.433355550577456    0.000104100000000
  21.659039564387733    0.000097200000000
  22.932783577231394    0.003076600000000
  24.255511819859098    0.081974100000000


# temperature    4.000000000000000
#    0.000631949608584   -0.050063127395085    1.481677017215353  -19.416385330469023   95.055200216910293
  17.035421195840680    0.000076700000000
  18.122470597054591    0.000124700000000
  19.254807305049955    0.000197700000000
  20.433355550577456    0.000252800000000
  21.659039564387733    0.000238400000000
  22.932783577231394    0.005140500000000
  24.255511819859098    0.141755700000000


# temperature    5.000000000000000
#    0.000969754330119   -0.076829751450724    2.274022296922535  -29.801404456751062  145.904614703570701
  17.035421195840680    0.000163300000000
  18.122470597054591    0.000253500000000
  19.254807305049955    0.000392800000000
  20.433355550577456    0.000495700000000
  21.659039564387733    0.000469500000000
  22.932783577231394    0.007760900000000
  24.255511819859098    0.216988100000000


# temperature    6.000000000000000
#    0.001372983521704   -0.108779530523320    3.219773736601294  -42.196731647833545  206.595673972198483
  17.035421195840680    0.000293600000000
  18.122470597054591    0.000445900000000
  19.254807305049955    0.000683300000000
  20.433355550577456    0.000855600000000
  21.659039564387733    0.000812800000000
  22.932783577231394    0.011011300000000
  24.255511819859098    0.306972700000000


# temperature    7.000000000000000
#    0.001836310050536   -0.145488732876507    4.306342704967072  -56.436808328116442  276.315118257482482
