# Temperature: 0.000000
# Parameters: -11.827453 0.953562 4.112844 19.429104
  17.035421195840680       -11.651677775306375
  18.122470597054591       -11.780675538085728
  19.254807305049955       -11.825052352703462
  20.433355550577456       -11.806202730564937
  21.659039564387733       -11.727124279270621
  22.932783577231394       -11.598528781718301
  24.255511819859098       -11.437256661987774


# Temperature: 1.000000
# Parameters: -11.827453 0.953562 4.112846 19.429104
  17.035421195840680       -11.651677775306375
  18.122470597054591       -11.780675538085728
  19.254807305049955       -11.825052352703462
  20.433355550577456       -11.806202730564937
  21.659039564387733       -11.727124279270621
  22.932783577231394       -11.598528782754727
  24.255511819859098       -11.437256697226269


# Temperature: 2.000000
# Parameters: -11.827453 0.953562 4.112857 19.429104
  17.035421195840680       -11.651677775306375
  18.122470597054591       -11.780675538085728
  19.254807305049955       -11.825052352703462
  20.433355550577456       -11.806202730564937
  21.659039564387733       -11.727124279270621
  22.932783577231394       -11.598528791046139
  24.255511819859098       -11.437256933531476


# Temperature: 3.000000
# Parameters: -11.827453 0.953562 4.112887 19.429102
  17.035421195840680       -11.651677775306375
  18.122470597054591       -11.780675538085728
  19.254807305049955       -11.825052353739888
  20.433355550577456       -11.806202731601363
  21.659039564387733       -11.727124279270621
  22.932783577231394       -11.598528814883943
  24.255511819859098       -11.437257541913736


# Temperature: 4.000000
# Parameters: -11.827453 0.953562 4.112942 19.429099
  17.035421195840680       -11.651677775306375
  18.122470597054591       -11.780675539122154
  19.254807305049955       -11.825052354776314
  20.433355550577456       -11.806202732637789
  21.659039564387733       -11.727124281343475
  22.932783577231394       -11.598528856340998
  24.255511819859098       -11.437258687164839


# Temperature: 5.000000
# Parameters: -11.827453 0.953562 4.113033 19.429095
  17.035421195840680       -11.651677776342801
  18.122470597054591       -11.780675541195006
  19.254807305049955       -11.825052357885594
  20.433355550577456       -11.806202736783495
  21.659039564387733       -11.727124284452753
  22.932783577231394       -11.598528922672283
  24.255511819859098       -11.437260533040147


# Temperature: 6.000000
# Parameters: -11.827453 0.953562 4.113164 19.429088
  17.035421195840680       -11.651677779452081
  18.122470597054591       -11.780675545340712
  19.254807305049955       -11.825052363067725
  20.433355550577456       -11.806202744038480
  21.659039564387733       -11.727124291707737
  22.932783577231394       -11.598529020096359
  24.255511819859098       -11.437263236040037


# Temperature: 7.000000
# Parameters: -11.827453 0.953562 4.113345 19.429079
  17.035421195840680       -11.651677782561359
  18.122470597054591       -11.780675550522844
  19.254807305049955       -11.825052372395563
  20.433355550577456       -11.806202755439170
  21.659039564387733       -11.727124302072001
  22.932783577231394       -11.598529153795356
  24.255511819859098       -11.437266944373475


# Temperature: 8.000000
# Parameters: -11.827453 0.953563 4.113581 19.429067
  17.035421195840680       -11.651677788779917
  18.122470597054591       -11.780675559850680
  19.254807305049955       -11.825052386905531
  20.433355550577456       -11.806202772021990
  21.659039564387733       -11.727124318654823
  22.932783577231394       -11.598529332060686
  24.255511819859098       -11.437271793812311


# Temperature: 9.000000
# Parameters: -11.827452 0.953563 4.113878 19.429052
  17.035421195840680       -11.651677798107755
  18.122470597054591       -11.780675573324222
  19.254807305049955       -11.825052406597631
  20.433355550577456       -11.806202797932649
  21.659039564387733       -11.727124342492628
  22.932783577231394       -11.598529564220186
  24.255511819859098       -11.437277909764132


# Temperature: 10.000000
# Parameters: -11.827452 0.953564 4.114242 19.429034
  17.035421195840680       -11.651677810544872
  18.122470597054591       -11.780675591979897
  19.254807305049955       -11.825052434581142
  20.433355550577456       -11.806202832134719
  21.659039564387733       -11.727124375658271
  22.932783577231394       -11.598529857528840
